instance,novelty,width,dataset,inference_time,encoding,encoding_time,answer
results/original/Grid/Ratio_50/50-10-10.dne,old,,Grid-50,1.28,bklm16,2.35,0.9147019
results/original/Grid/Ratio_50/50-19-8.dne,old,,Grid-50,34.21,cd06,349.1,0.2108485098420414
results/original/Grid/Ratio_50/50-12-4.dne,old,,Grid-50,7.7,d02,65.61,0.6052231705236966
results/original/Grid/Ratio_50/50-20-4.dne,new,1338,Grid-50,,bklm16,0.21,
results/original/Grid/Ratio_50/50-20-3.dne,old,,Grid-50,343.81,bklm16,303.61,
results/original/Grid/Ratio_50/50-17-5.dne,new,50,Grid-50,13.56,cd05,2.36,0
results/original/Grid/Ratio_50/50-15-9.dne,new,42,Grid-50,13.845,cd05,2.2,0
results/original/Grid/Ratio_50/50-18-3.dne,new,,Grid-50,,cw,0.24,
results/original/Grid/Ratio_50/50-19-4.dne,new,48,Grid-50,11.968,cd06,2.36,0
results/original/Grid/Ratio_50/50-18-6.dne,new,,Grid-50,,cw,0.28,
results/original/Grid/Ratio_50/50-18-8.dne,new,23,Grid-50,11.533,d02,2.04,0
results/original/Grid/Ratio_50/50-10-4.dne,old,,Grid-50,1.62,cd05,2.03,0.6116071603918674
results/original/Grid/Ratio_50/50-18-3.dne,old,,Grid-50,29.58,d02,1274.9,0.7186449505592202
results/original/Grid/Ratio_50/50-18-3.dne,new,,Grid-50,,cd06,2.71,
results/original/Grid/Ratio_50/50-15-4.dne,old,,Grid-50,3.69,cd05,16.03,0.15501664639392188
results/original/Grid/Ratio_50/50-16-9.dne,new,23,Grid-50,11.503,d02,2.06,0
results/original/Grid/Ratio_50/50-17-1.dne,new,50,Grid-50,12.776,cd05,1.68,0
results/original/Grid/Ratio_50/50-10-6.dne,new,14,Grid-50,11.466,d02,1.68,0
results/original/Grid/Ratio_50/50-19-8.dne,new,,Grid-50,,d02,2.21,
results/original/Grid/Ratio_50/50-17-1.dne,new,24,Grid-50,81.968,cw,0.2,0.581344
results/original/Grid/Ratio_50/50-15-8.dne,new,37,Grid-50,11.601,cd06,1.97,0
results/original/Grid/Ratio_50/50-17-10.dne,old,,Grid-50,13.23,cd05,108.1,0.4700581381259525
results/original/Grid/Ratio_50/50-17-5.dne,new,1004,Grid-50,,bklm16,0.21,
results/original/Grid/Ratio_50/50-12-9.dne,new,490,Grid-50,,bklm16,0.19,
results/original/Grid/Ratio_50/50-15-10.dne,new,686,Grid-50,,bklm16,0.19,
results/original/Grid/Ratio_50/50-20-6.dne,new,26,Grid-50,503.21,cw,0.4,0.786982
results/original/Grid/Ratio_50/50-16-10.dne,old,,Grid-50,303.39,bklm16,72.23,
results/original/Grid/Ratio_50/50-19-4.dne,new,1262,Grid-50,,bklm16,0.21,
results/original/Grid/Ratio_50/50-17-9.dne,old,,Grid-50,19.94,cd05,169.62,0.16642872994569693
results/original/Grid/Ratio_50/50-14-7.dne,new,35,Grid-50,11.876,cd06,1.78,0
results/original/Grid/Ratio_50/50-18-9.dne,old,,Grid-50,369.4,bklm16,33.09,
results/original/Grid/Ratio_50/50-20-1.dne,new,,Grid-50,,cw,0.12,
results/original/Grid/Ratio_50/50-10-5.dne,new,259,Grid-50,,bklm16,0.18,
results/original/Grid/Ratio_50/50-17-7.dne,new,23,Grid-50,241.407,cw,0.23,0.452644
results/original/Grid/Ratio_50/50-12-8.dne,old,,Grid-50,2.39,d02,8.33,0.24879898335697634
results/original/Grid/Ratio_50/50-10-1.dne,old,,Grid-50,1.38,bklm16,1.55,0.5301576
results/original/Grid/Ratio_50/50-16-9.dne,old,,Grid-50,387.58,bklm16,46.46,
results/original/Grid/Ratio_50/50-20-8.dne,new,49,Grid-50,13.325,cd05,2.43,0
results/original/Grid/Ratio_50/50-19-2.dne,new,26,Grid-50,131.811,cw,0.23,0.562214
results/original/Grid/Ratio_50/50-20-8.dne,new,24,Grid-50,15.515,d02,2.39,0
results/original/Grid/Ratio_50/50-10-8.dne,new,26,Grid-50,11.314,cd06,2.06,0
results/original/Grid/Ratio_50/50-16-3.dne,new,761,Grid-50,,bklm16,0.21,
results/original/Grid/Ratio_50/50-19-6.dne,new,1141,Grid-50,,bklm16,0.21,
results/original/Grid/Ratio_50/50-16-8.dne,new,20,Grid-50,22.344,cw,0.2,0.305895
results/original/Grid/Ratio_50/50-19-2.dne,old,,Grid-50,44.92,cd05,380.29,0.562214209806236
results/original/Grid/Ratio_50/50-16-4.dne,new,23,Grid-50,11.508,d02,1.86,0
results/original/Grid/Ratio_50/50-18-10.dne,new,23,Grid-50,11.714,d02,1.99,0
results/original/Grid/Ratio_50/50-12-7.dne,old,,Grid-50,1146.61,sbk05,1.63,
results/original/Grid/Ratio_50/50-10-1.dne,new,14,Grid-50,13.82,sbk05,1.39,0
results/original/Grid/Ratio_50/50-14-4.dne,new,31,Grid-50,11.271,cd06,1.7,0
results/original/Grid/Ratio_50/50-18-4.dne,new,43,Grid-50,11.802,cd06,2.06,0
results/original/Grid/Ratio_50/50-18-9.dne,new,25,Grid-50,54.797,cw,0.27,0.254553
results/original/Grid/Ratio_50/50-10-4.dne,new,14,Grid-50,11.401,d02,1.55,0
results/original/Grid/Ratio_50/50-15-6.dne,new,729,Grid-50,,bklm16,0.19,
results/original/Grid/Ratio_50/50-19-2.dne,new,21,Grid-50,11.729,d02,1.93,0
results/original/Grid/Ratio_50/50-19-6.dne,new,46,Grid-50,11.949,cd06,2.3,0
results/original/Grid/Ratio_50/50-19-10.dne,old,,Grid-50,1.52,cd06,1203.01,
results/original/Grid/Ratio_50/50-15-7.dne,new,19,Grid-50,11.264,sbk05,1.62,0
results/original/Grid/Ratio_50/50-17-5.dne,new,,Grid-50,,cw,0.11,
results/original/Grid/Ratio_50/50-10-7.dne,new,14,Grid-50,11.22,sbk05,1.45,0
results/original/Grid/Ratio_50/50-15-3.dne,new,19,Grid-50,11.112,sbk05,1.33,0
results/original/Grid/Ratio_50/50-20-5.dne,new,26,Grid-50,474.601,cw,0.23,0.430762
results/original/Grid/Ratio_50/50-12-1.dne,new,14,Grid-50,12.896,cw,0.16,0.675352
results/original/Grid/Ratio_50/50-19-2.dne,old,,Grid-50,31.93,cd06,321.07,0.562214209806236
results/original/Grid/Ratio_50/50-17-4.dne,new,24,Grid-50,11.532,d02,1.89,0
results/original/Grid/Ratio_50/50-17-10.dne,new,24,Grid-50,11.525,sbk05,1.54,0
results/original/Grid/Ratio_50/50-15-10.dne,old,,Grid-50,40.86,bklm16,9.83,0.4593284
results/original/Grid/Ratio_50/50-16-5.dne,old,,Grid-50,14.04,d02,152.85,0.6084569667282873
results/original/Grid/Ratio_50/50-10-2.dne,new,13,Grid-50,14.174,cw,0.15,0.694274
results/original/Grid/Ratio_50/50-16-3.dne,new,40,Grid-50,11.542,cd06,2.67,0
results/original/Grid/Ratio_50/50-12-6.dne,new,14,Grid-50,13.996,cw,0.16,0.611806
results/original/Grid/Ratio_50/50-15-1.dne,old,,Grid-50,372.45,bklm16,71.65,
results/original/Grid/Ratio_50/50-19-9.dne,new,21,Grid-50,11.408,sbk05,3.28,0
results/original/Grid/Ratio_50/50-14-7.dne,old,,Grid-50,4.09,d02,30.85,0.434619568934587
results/original/Grid/Ratio_50/50-10-6.dne,new,28,Grid-50,14.076,cd05,1.59,0
results/original/Grid/Ratio_50/50-12-1.dne,old,,Grid-50,1.65,cd05,2.91,0.6753512405220244
results/original/Grid/Ratio_50/50-16-4.dne,new,46,Grid-50,14.127,cd05,1.87,0
results/original/Grid/Ratio_50/50-19-7.dne,old,,Grid-50,1194.82,sbk05,2.97,
results/original/Grid/Ratio_50/50-15-7.dne,new,38,Grid-50,11.457,cd05,1.82,0
results/original/Grid/Ratio_50/50-20-10.dne,new,26,Grid-50,344.493,cw,0.27,0.202628
results/original/Grid/Ratio_50/50-18-5.dne,new,40,Grid-50,11.9,cd05,2.13,0
results/original/Grid/Ratio_50/50-16-1.dne,new,23,Grid-50,11.544,d02,1.77,0
results/original/Grid/Ratio_50/50-15-4.dne,old,,Grid-50,18.01,d02,181.6,0.15501664639392196
results/original/Grid/Ratio_50/50-10-8.dne,new,14,Grid-50,14.36,d02,1.43,0
results/original/Grid/Ratio_50/50-17-1.dne,old,,Grid-50,66.9,d02,1029.68,
results/original/Grid/Ratio_50/50-18-8.dne,old,,Grid-50,394.4,bklm16,56.74,
results/original/Grid/Ratio_50/50-18-6.dne,old,,Grid-50,371.56,bklm16,20.63,
results/original/Grid/Ratio_50/50-12-10.dne,old,,Grid-50,2.21,cd05,4.84,0.6298355927251894
results/original/Grid/Ratio_50/50-19-6.dne,new,52,Grid-50,14.277,cd05,1.98,0
results/original/Grid/Ratio_50/50-16-1.dne,old,,Grid-50,1266.96,sbk05,1.71,
results/original/Grid/Ratio_50/50-19-4.dne,old,,Grid-50,72.7,cd05,779.15,
results/original/Grid/Ratio_50/50-19-9.dne,new,26,Grid-50,159.248,cw,0.24,0.721907
results/original/Grid/Ratio_50/50-12-10.dne,new,31,Grid-50,13.878,cd05,1.43,0
results/original/Grid/Ratio_50/50-18-2.dne,new,23,Grid-50,11.318,sbk05,1.99,0
results/original/Grid/Ratio_50/50-18-7.dne,new,42,Grid-50,14.288,cd06,2.67,0
results/original/Grid/Ratio_50/50-19-3.dne,new,21,Grid-50,11.827,d02,2.01,0
results/original/Grid/Ratio_50/50-14-7.dne,old,,Grid-50,86.63,bklm16,10.11,0.4346201
results/original/Grid/Ratio_50/50-17-6.dne,new,24,Grid-50,12.108,d02,1.88,0
results/original/Grid/Ratio_50/50-12-5.dne,old,,Grid-50,5.63,cd06,5.16,0.6063532923653341
results/original/Grid/Ratio_50/50-16-1.dne,new,813,Grid-50,,bklm16,0.21,
results/original/Grid/Ratio_50/50-18-3.dne,old,,Grid-50,29.56,cd06,154.4,0.7186449505592202
results/original/Grid/Ratio_50/50-10-5.dne,new,26,Grid-50,15.075,cd05,1.59,0
results/original/Grid/Ratio_50/50-15-1.dne,new,19,Grid-50,11.332,sbk05,1.73,0
results/original/Grid/Ratio_50/50-14-8.dne,old,,Grid-50,1103.53,sbk05,1.42,
results/original/Grid/Ratio_50/50-14-5.dne,new,19,Grid-50,11.3,sbk05,1.61,0
results/original/Grid/Ratio_50/50-15-2.dne,old,,Grid-50,3.94,cd06,15.15,0.6311830662182015
results/original/Grid/Ratio_50/50-10-6.dne,old,,Grid-50,7.49,bklm16,2.89,0.5068068
results/original/Grid/Ratio_50/50-14-4.dne,old,,Grid-50,1.71,cd06,2.95,0.7809365823951344
results/original/Grid/Ratio_50/50-19-5.dne,new,21,Grid-50,11.922,d02,2.11,0
results/original/Grid/Ratio_50/50-10-3.dne,new,14,Grid-50,11.161,sbk05,1.49,0
results/original/Grid/Ratio_50/50-16-4.dne,new,23,Grid-50,11.503,sbk05,1.83,0
results/original/Grid/Ratio_50/50-12-6.dne,old,,Grid-50,2.29,bklm16,3.65,0.6118071
results/original/Grid/Ratio_50/50-18-10.dne,old,,Grid-50,49.43,d02,1044.28,0.8839197603744255
results/original/Grid/Ratio_50/50-10-1.dne,old,,Grid-50,1.6,cd05,2.48,0.5301577110433702
results/original/Grid/Ratio_50/50-15-10.dne,new,19,Grid-50,11.342,sbk05,1.84,0
results/original/Grid/Ratio_50/50-14-9.dne,old,,Grid-50,3.01,cd05,9.58,0.5816501173559371
results/original/Grid/Ratio_50/50-12-3.dne,new,28,Grid-50,11.462,cd06,1.73,0
results/original/Grid/Ratio_50/50-20-2.dne,old,,Grid-50,332.84000000000003,bklm16,238.62,
results/original/Grid/Ratio_50/50-19-1.dne,new,21,Grid-50,11.855,d02,1.96,0
results/original/Grid/Ratio_50/50-20-6.dne,new,24,Grid-50,11.4,sbk05,1.79,0
results/original/Grid/Ratio_50/50-10-5.dne,new,14,Grid-50,11.274,d02,1.58,0
results/original/Grid/Ratio_50/50-20-5.dne,old,,Grid-50,351.79,bklm16,239.57999999999998,
results/original/Grid/Ratio_50/50-20-9.dne,new,1244,Grid-50,,bklm16,0.37,
results/original/Grid/Ratio_50/50-16-2.dne,old,,Grid-50,22.52,cd05,152.93,0.3320545143977884
results/original/Grid/Ratio_50/50-18-5.dne,old,,Grid-50,36.86,cd05,336.65,0.5862909802963072
results/original/Grid/Ratio_50/50-19-7.dne,new,26,Grid-50,209.97,cw,0.23,0.62345
results/original/Grid/Ratio_50/50-10-3.dne,new,24,Grid-50,11.23,cd06,1.54,0
results/original/Grid/Ratio_50/50-16-2.dne,new,23,Grid-50,11.246,sbk05,1.76,0
results/original/Grid/Ratio_50/50-14-10.dne,new,19,Grid-50,11.398,sbk05,2.39,0
results/original/Grid/Ratio_50/50-16-4.dne,new,840,Grid-50,,bklm16,0.33,
results/original/Grid/Ratio_50/50-16-1.dne,old,,Grid-50,16.7,cd05,116.72999999999999,0.5061328124191316
results/original/Grid/Ratio_50/50-16-1.dne,new,46,Grid-50,13.633,cd05,1.46,0
results/original/Grid/Ratio_50/50-20-8.dne,old,,Grid-50,1118.63,sbk05,2.09,
results/original/Grid/Ratio_50/50-15-1.dne,new,35,Grid-50,11.504,cd05,1.91,0
results/original/Grid/Ratio_50/50-17-9.dne,new,976,Grid-50,,bklm16,0.19,
results/original/Grid/Ratio_50/50-10-9.dne,new,13,Grid-50,11.383,cw,0.09,0.479913
results/original/Grid/Ratio_50/50-20-9.dne,old,,Grid-50,268.33,bklm16,38.32,
results/original/Grid/Ratio_50/50-12-7.dne,old,,Grid-50,1.99,d02,5.26,0.43519576880386734
results/original/Grid/Ratio_50/50-18-4.dne,old,,Grid-50,54.05,d02,608.49,0.18612351885483458
results/original/Grid/Ratio_50/50-12-7.dne,old,,Grid-50,6.28,bklm16,2.27,0.435197
results/original/Grid/Ratio_50/50-20-3.dne,new,24,Grid-50,11.356,sbk05,2.81,0
results/original/Grid/Ratio_50/50-16-7.dne,old,,Grid-50,7.65,cd05,42.28,0.6776732635842189
results/original/Grid/Ratio_50/50-17-5.dne,old,,Grid-50,1165.42,sbk05,1.84,
results/original/Grid/Ratio_50/50-17-3.dne,new,977,Grid-50,,bklm16,0.2,
results/original/Grid/Ratio_50/50-12-3.dne,new,32,Grid-50,13.111,cd05,1.65,0
results/original/Grid/Ratio_50/50-15-9.dne,new,19,Grid-50,11.177,sbk05,1.74,0
results/original/Grid/Ratio_50/50-14-6.dne,new,40,Grid-50,11.385,cd05,1.72,0
results/original/Grid/Ratio_50/50-14-9.dne,new,692,Grid-50,,bklm16,0.19,
results/original/Grid/Ratio_50/50-14-2.dne,new,17,Grid-50,17.559,cw,0.19,0.781862
results/original/Grid/Ratio_50/50-10-3.dne,new,14,Grid-50,11.36,d02,1.54,0
results/original/Grid/Ratio_50/50-10-3.dne,new,13,Grid-50,13.887,cw,0.15,0.437354
results/original/Grid/Ratio_50/50-18-3.dne,new,,Grid-50,,cd05,3.57,
results/original/Grid/Ratio_50/50-16-2.dne,new,44,Grid-50,11.684,cd06,1.49,0
results/original/Grid/Ratio_50/50-19-1.dne,old,,Grid-50,1054.1,sbk05,2.12,
results/original/Grid/Ratio_50/50-12-8.dne,new,,Grid-50,,cd06,2.14,
results/original/Grid/Ratio_50/50-20-6.dne,new,24,Grid-50,11.395,d02,2.18,0
results/original/Grid/Ratio_50/50-20-7.dne,old,,Grid-50,0.8,cd06,1251.22,
results/original/Grid/Ratio_50/50-10-4.dne,old,,Grid-50,1.51,d02,2.89,0.6116071603918672
results/original/Grid/Ratio_50/50-20-9.dne,new,48,Grid-50,12.397,cd06,2.32,0
results/original/Grid/Ratio_50/50-19-6.dne,old,,Grid-50,321.23,bklm16,84.82,
results/original/Grid/Ratio_50/50-14-9.dne,new,20,Grid-50,11.366,sbk05,1.65,0
results/original/Grid/Ratio_50/50-18-1.dne,new,44,Grid-50,11.889,cd06,2.0,0
results/original/Grid/Ratio_50/50-16-5.dne,new,23,Grid-50,11.661,d02,1.86,0
results/original/Grid/Ratio_50/50-16-5.dne,old,,Grid-50,17.84,cd05,144.89,0.6084569667282873
results/original/Grid/Ratio_50/50-10-2.dne,old,,Grid-50,1.27,cd06,2.24,0.6942742944311
results/original/Grid/Ratio_50/50-15-9.dne,old,,Grid-50,170.68,bklm16,27.29,0.2168358
results/original/Grid/Ratio_50/50-17-2.dne,old,,Grid-50,7.8,cd06,35.57,0.7894189906536607
results/original/Grid/Ratio_50/50-14-7.dne,new,19,Grid-50,11.455,d02,2.33,0
results/original/Grid/Ratio_50/50-17-2.dne,new,39,Grid-50,11.596,cd06,4.55,0
results/original/Grid/Ratio_50/50-12-2.dne,old,,Grid-50,1.7,cd06,2.58,0.5494348920402363
results/original/Grid/Ratio_50/50-20-3.dne,old,,Grid-50,1256.65,sbk05,1.99,
results/original/Grid/Ratio_50/50-20-6.dne,old,,Grid-50,51.08,cd05,794.66,
results/original/Grid/Ratio_50/50-19-5.dne,new,26,Grid-50,179.934,cw,0.39,0.779034
results/original/Grid/Ratio_50/50-20-8.dne,new,50,Grid-50,12.608,cd06,3.29,0
results/original/Grid/Ratio_50/50-12-6.dne,old,,Grid-50,1.77,d02,4.26,0.6118065945863463
results/original/Grid/Ratio_50/50-20-6.dne,old,,Grid-50,55.44,cd06,764.69,
results/original/Grid/Ratio_50/50-19-9.dne,old,,Grid-50,9.72,cd05,86.71000000000001,0.7219076999533848
results/original/Grid/Ratio_50/50-12-8.dne,new,,Grid-50,,cd05,3.27,
results/original/Grid/Ratio_50/50-10-2.dne,new,14,Grid-50,10.932,d02,1.44,0
results/original/Grid/Ratio_50/50-17-7.dne,old,,Grid-50,9.66,cd06,94.0,0.45264355581906546
results/original/Grid/Ratio_50/50-18-1.dne,new,24,Grid-50,66.77,cw,0.24,0.306813
results/original/Grid/Ratio_50/50-17-8.dne,old,,Grid-50,76.32,d02,1182.47,
results/original/Grid/Ratio_50/50-20-10.dne,new,24,Grid-50,11.853,d02,2.29,0
results/original/Grid/Ratio_50/50-15-7.dne,old,,Grid-50,2.51,cd06,7.98,0.6250464373994953
results/original/Grid/Ratio_50/50-18-4.dne,old,,Grid-50,27.93,cd06,247.14,0.18612351885483458
results/original/Grid/Ratio_50/50-10-8.dne,old,,Grid-50,1206.55,sbk05,1.51,
results/original/Grid/Ratio_50/50-14-10.dne,old,,Grid-50,1128.79,sbk05,1.75,
results/original/Grid/Ratio_50/50-10-10.dne,new,14,Grid-50,11.253,d02,1.58,0
results/original/Grid/Ratio_50/50-14-8.dne,new,31,Grid-50,11.4,cd06,1.77,0
results/original/Grid/Ratio_50/50-14-1.dne,old,,Grid-50,1567.87,sbk05,1.74,
results/original/Grid/Ratio_50/50-19-8.dne,new,,Grid-50,,cw,0.11,
results/original/Grid/Ratio_50/50-12-4.dne,new,14,Grid-50,11.356,cw,0.17,0.605223
results/original/Grid/Ratio_50/50-19-2.dne,old,,Grid-50,167.23,bklm16,125.42,
results/original/Grid/Ratio_50/50-18-1.dne,new,1062,Grid-50,,bklm16,0.22,
results/original/Grid/Ratio_50/50-14-3.dne,old,,Grid-50,3.31,d02,18.15,0.3050033482078974
results/original/Grid/Ratio_50/50-17-10.dne,new,24,Grid-50,84.436,cw,0.53,0.470059
results/original/Grid/Ratio_50/50-12-9.dne,old,,Grid-50,7.01,bklm16,3.35,0.4647108
results/original/Grid/Ratio_50/50-19-5.dne,old,,Grid-50,1284.66,sbk05,2.4,
results/original/Grid/Ratio_50/50-20-5.dne,new,1401,Grid-50,,bklm16,0.24,
results/original/Grid/Ratio_50/50-19-9.dne,new,43,Grid-50,12.074,cd05,2.48,0
results/original/Grid/Ratio_50/50-19-10.dne,new,26,Grid-50,630.063,cw,0.55,0.684298
results/original/Grid/Ratio_50/50-16-5.dne,new,23,Grid-50,11.323,sbk05,1.68,0
results/original/Grid/Ratio_50/50-14-7.dne,new,681,Grid-50,,bklm16,0.22,
results/original/Grid/Ratio_50/50-18-4.dne,new,23,Grid-50,11.683,d02,1.82,0
results/original/Grid/Ratio_50/50-10-5.dne,new,26,Grid-50,11.187,cd06,1.79,0
results/original/Grid/Ratio_50/50-17-2.dne,old,,Grid-50,12.8,cd05,83.84,0.7894189906536606
results/original/Grid/Ratio_50/50-16-4.dne,old,,Grid-50,314.27,bklm16,20.2,
results/original/Grid/Ratio_50/50-14-4.dne,old,,Grid-50,10.25,bklm16,5.03,0.7809391
results/original/Grid/Ratio_50/50-19-7.dne,new,1083,Grid-50,,bklm16,0.21,
results/original/Grid/Ratio_50/50-18-1.dne,old,,Grid-50,1097.61,sbk05,2.32,
results/original/Grid/Ratio_50/50-18-5.dne,new,25,Grid-50,177.274,cw,0.24,0.58629
results/original/Grid/Ratio_50/50-19-7.dne,old,,Grid-50,26.25,cd05,205.57,0.6234508945443481
results/original/Grid/Ratio_50/50-18-7.dne,old,,Grid-50,271.3,bklm16,28.63,
results/original/Grid/Ratio_50/50-18-8.dne,old,,Grid-50,1982.73,sbk05,1.89,
results/original/Grid/Ratio_50/50-19-7.dne,new,21,Grid-50,11.091,sbk05,2.07,0
results/original/Grid/Ratio_50/50-20-8.dne,old,,Grid-50,304.27,bklm16,460.65999999999997,
results/original/Grid/Ratio_50/50-15-7.dne,new,21,Grid-50,16.549,cw,0.2,0.625046
results/original/Grid/Ratio_50/50-14-2.dne,new,40,Grid-50,11.61,cd05,1.78,0
results/original/Grid/Ratio_50/50-10-3.dne,new,28,Grid-50,13.477,cd05,1.58,0
results/original/Grid/Ratio_50/50-18-6.dne,new,,Grid-50,,cd06,2.59,
results/original/Grid/Ratio_50/50-16-4.dne,new,44,Grid-50,11.601,cd06,1.85,0
results/original/Grid/Ratio_50/50-12-8.dne,old,,Grid-50,13.4,bklm16,4.95,0.2487984
results/original/Grid/Ratio_50/50-12-6.dne,new,365,Grid-50,,bklm16,0.29,
results/original/Grid/Ratio_50/50-17-9.dne,new,44,Grid-50,11.84,cd05,2.55,0
results/original/Grid/Ratio_50/50-20-6.dne,new,46,Grid-50,14.807,cd05,1.99,0
results/original/Grid/Ratio_50/50-16-2.dne,old,,Grid-50,316.21,bklm16,30.27,
results/original/Grid/Ratio_50/50-16-6.dne,new,829,Grid-50,,bklm16,0.2,
results/original/Grid/Ratio_50/50-20-1.dne,new,24,Grid-50,13.515,sbk05,2.11,0
results/original/Grid/Ratio_50/50-20-2.dne,new,25,Grid-50,484.837,cw,0.26,0.334656
results/original/Grid/Ratio_50/50-18-9.dne,old,,Grid-50,30.44,cd06,314.16,0.2545533535872486
results/original/Grid/Ratio_50/50-19-9.dne,new,21,Grid-50,11.663,d02,4.13,0
results/original/Grid/Ratio_50/50-16-10.dne,old,,Grid-50,7.91,cd06,45.19,0.28961501161598363
results/original/Grid/Ratio_50/50-19-8.dne,old,,Grid-50,1035.65,sbk05,2.15,
results/original/Grid/Ratio_50/50-14-2.dne,new,19,Grid-50,11.244,sbk05,1.64,0
results/original/Grid/Ratio_50/50-19-7.dne,old,,Grid-50,23.62,d02,460.89,0.6234508945443484
results/original/Grid/Ratio_50/50-17-6.dne,new,922,Grid-50,,bklm16,0.2,
results/original/Grid/Ratio_50/50-15-7.dne,new,661,Grid-50,,bklm16,0.19,
results/original/Grid/Ratio_50/50-12-3.dne,old,,Grid-50,10.71,bklm16,2.34,0.370572
results/original/Grid/Ratio_50/50-17-9.dne,new,24,Grid-50,262.322,cw,0.21,0.166429
results/original/Grid/Ratio_50/50-16-7.dne,new,44,Grid-50,13.667,cd05,1.97,0
results/original/Grid/Ratio_50/50-18-4.dne,new,23,Grid-50,11.321,sbk05,2.01,0
results/original/Grid/Ratio_50/50-16-3.dne,old,,Grid-50,331.76,bklm16,32.29,
results/original/Grid/Ratio_50/50-14-7.dne,old,,Grid-50,3.28,cd05,10.03,0.43461956893458664
results/original/Grid/Ratio_50/50-16-1.dne,old,,Grid-50,126.85,bklm16,14.57,0.5061326
results/original/Grid/Ratio_50/50-16-8.dne,old,,Grid-50,2.8,cd06,9.58,0.3058947908183207
results/original/Grid/Ratio_50/50-18-8.dne,new,50,Grid-50,14.083,cd05,2.09,0
results/original/Grid/Ratio_50/50-14-3.dne,old,,Grid-50,2.66,cd05,9.91,0.30500334820789726
results/original/Grid/Ratio_50/50-17-3.dne,old,,Grid-50,41.51,cd06,314.4,0.008182377912965545
results/original/Grid/Ratio_50/50-12-1.dne,new,410,Grid-50,,bklm16,0.19,
results/original/Grid/Ratio_50/50-14-10.dne,new,35,Grid-50,11.676,cd06,1.69,0
results/original/Grid/Ratio_50/50-10-6.dne,old,,Grid-50,1.51,cd06,1.91,0.5068064177819191
results/original/Grid/Ratio_50/50-14-10.dne,old,,Grid-50,5.33,cd05,8.75,0.30897526235231526
results/original/Grid/Ratio_50/50-15-5.dne,old,,Grid-50,1087.39,sbk05,1.7,
results/original/Grid/Ratio_50/50-10-2.dne,new,24,Grid-50,11.314,cd06,1.99,0
results/original/Grid/Ratio_50/50-15-6.dne,new,19,Grid-50,11.596,sbk05,1.68,0
results/original/Grid/Ratio_50/50-15-5.dne,new,19,Grid-50,11.47,d02,1.74,0
results/original/Grid/Ratio_50/50-14-3.dne,new,36,Grid-50,11.989,cd06,1.64,0
results/original/Grid/Ratio_50/50-20-2.dne,new,1285,Grid-50,,bklm16,0.21,
results/original/Grid/Ratio_50/50-18-7.dne,old,,Grid-50,64.89,d02,944.34,
results/original/Grid/Ratio_50/50-17-8.dne,new,24,Grid-50,12.292,sbk05,1.86,0
results/original/Grid/Ratio_50/50-20-10.dne,old,,Grid-50,1.35,d02,1032.13,
results/original/Grid/Ratio_50/50-20-3.dne,new,56,Grid-50,12.376,cd05,2.37,0
results/original/Grid/Ratio_50/50-12-7.dne,old,,Grid-50,1.68,cd06,2.63,0.4351957688038674
results/original/Grid/Ratio_50/50-20-5.dne,new,24,Grid-50,11.465,sbk05,2.09,0
results/original/Grid/Ratio_50/50-20-2.dne,old,,Grid-50,1.0,cd05,1121.71,
results/original/Grid/Ratio_50/50-10-7.dne,old,,Grid-50,1.7,d02,3.0,0.4747135861002806
results/original/Grid/Ratio_50/50-16-3.dne,new,39,Grid-50,13.567,cd05,2.04,0
results/original/Grid/Ratio_50/50-14-5.dne,old,,Grid-50,3.41,cd06,13.99,0.6224305710996485
results/original/Grid/Ratio_50/50-14-1.dne,old,,Grid-50,2.91,cd05,10.45,0.30623792608300193
results/original/Grid/Ratio_50/50-12-5.dne,old,,Grid-50,1.65,cd05,2.79,0.6063532923653341
results/original/Grid/Ratio_50/50-16-6.dne,new,38,Grid-50,11.66,cd05,4.54,0
results/original/Grid/Ratio_50/50-18-7.dne,new,23,Grid-50,11.121,sbk05,1.96,0
results/original/Grid/Ratio_50/50-16-8.dne,old,,Grid-50,16.27,d02,146.02,0.3058947908183207
results/original/Grid/Ratio_50/50-16-10.dne,old,,Grid-50,8.13,d02,1124.3,0.28961501161598363
results/original/Grid/Ratio_50/50-17-1.dne,new,43,Grid-50,11.426,cd06,2.64,0
results/original/Grid/Ratio_50/50-10-3.dne,old,,Grid-50,1.72,d02,4.02,0.43735405825132734
results/original/Grid/Ratio_50/50-19-4.dne,old,,Grid-50,66.98,d02,1098.47,
results/original/Grid/Ratio_50/50-17-7.dne,new,46,Grid-50,13.138,cd05,1.92,0
results/original/Grid/Ratio_50/50-14-3.dne,new,35,Grid-50,12.97,cd05,1.82,0
results/original/Grid/Ratio_50/50-10-7.dne,new,25,Grid-50,11.271,cd06,1.59,0
results/original/Grid/Ratio_50/50-14-7.dne,new,,Grid-50,,cd05,2.34,
